Year,Product line,Product type,Product,Order method type,Retailer country,Revenue,Planned revenue,Product cost,Quantity,Unit cost,Unit price,Gross profit,Unit sale price
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Telephone,Singapore,19120,20343.68,5353.6,1912.0,2.8,10.64,13766.4,10.0
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Telephone,Australia,18398.52,19205.2,5054.0,1805.0,2.8,10.64,13344.52,8.344
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Telephone,Netherlands,40859.62,44070.88,11597.6,4142.0,2.8,10.64,29262.02,6.45
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Telephone,Sweden,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Telephone,Finland,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Telephone,Denmark,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Telephone,France,64638.62,69426,18270.0,6525.0,2.8,10.64,46368.62,7.524
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Telephone,Germany,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Telephone,Belgium,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Telephone,Switzerland,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Telephone,Austria,12105.36,13278.72,3494.4,1248.0,2.8,10.64,8610.96,6.88
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Telephone,Italy,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Telephone,Spain,20862.29,22822.8,6006.0,2145.0,2.8,10.64,14856.29,6.84333333
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,Canada,83518.71,87503.36,23027.2,8224.0,2.8,10.64,60491.51,8.49882353
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,Mexico,60578.4,62456.8,16436.0,5870.0,2.8,10.64,44142.4,10.32
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,Brazil,66488.85,69596.24,18314.8,6541.0,2.8,10.64,48174.05,8.29266667
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,Japan,131528.91,137713.52,36240.4,12943.0,2.8,10.64,95288.51,8.87772727
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,Korea,95183.63,102473.84,26966.8,9631.0,2.8,10.64,68216.83,7.02923077
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,China,40829.79,42549.36,11197.2,3999.0,2.8,10.64,29632.59,10.21
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,Singapore,87568.95,92876.56,24441.2,8729.0,2.8,10.64,63127.75,7.89769231
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,Australia,14351.68,14640.64,3852.8,1376.0,2.8,10.64,10498.88,10.43
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,Netherlands,47286.24,48752.48,12829.6,4582.0,2.8,10.64,34456.64,10.32
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,Sweden,52653.79,54838.56,14431.2,5154.0,2.8,10.64,38222.59,9.244
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,Finland,103840.28,109251.52,28750.4,10268.0,2.8,10.64,75089.88,8.24866667
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,Denmark,11041.2,11438,3010.0,1075.0,2.8,10.64,8031.2,10.265
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,France,42918.96,44432.64,11692.8,4176.0,2.8,10.64,31226.16,9.21
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,Germany,96008,101782.24,26784.8,9566.0,2.8,10.64,69223.2,8.32285714
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,Belgium,69039.45,72373.28,19045.6,6802.0,2.8,10.64,49993.85,8.29266667
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,Switzerland,11356.35,11672.08,3071.6,1097.0,2.8,10.64,8284.75,10.35666667
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,Austria,53965.97,55434.4,14588.0,5210.0,2.8,10.64,39377.97,10.364
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,Italy,77140.77,80353.28,21145.6,7552.0,2.8,10.64,55995.17,9.14888889
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,Spain,75315.36,78480.64,20652.8,7376.0,2.8,10.64,54662.56,9.288
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,Canada,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,Mexico,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,Brazil,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,Japan,0,351.12,92.4,33.0,2.8,10.64,-92.4,0.0
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,Korea,10700.08,11150.72,2934.4,1048.0,2.8,10.64,7765.68,10.21
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,China,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,Singapore,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,Australia,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,Netherlands,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,Sweden,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,Finland,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,Denmark,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,France,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,Germany,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,Belgium,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,Switzerland,25314.3,26334,6930.0,2475.0,2.8,10.64,18384.3,8.92428571
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,Austria,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,Italy,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,Spain,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Mail,Canada,6789.65,7075.6,1862.0,665.0,2.8,10.64,4927.65,10.21
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Mail,Mexico,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Mail,Brazil,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Mail,Japan,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Mail,Korea,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Mail,China,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Mail,Singapore,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Mail,Australia,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Mail,Netherlands,9876.24,10533.6,2772.0,990.0,2.8,10.64,7104.24,5.16
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Mail,Sweden,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Mail,Finland,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Mail,Denmark,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Mail,France,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Mail,Germany,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Mail,Belgium,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Mail,Switzerland,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Mail,Austria,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Mail,Italy,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Mail,Spain,9896.88,10203.76,2685.2,959.0,2.8,10.64,7211.68,10.32
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,E-mail,Canada,46460.46,47997.04,12630.8,4511.0,2.8,10.64,33829.66,10.30625
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,E-mail,Mexico,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,E-mail,Brazil,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,E-mail,Japan,35718.9,37303.84,9816.8,3506.0,2.8,10.64,25902.1,8.58166667
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,E-mail,Korea,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,E-mail,China,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,E-mail,Singapore,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,E-mail,Australia,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,E-mail,Netherlands,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,E-mail,Sweden,5995.92,7256.48,1909.6,682.0,2.8,10.64,4086.32,3.44
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,E-mail,Finland,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,E-mail,Denmark,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,E-mail,France,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,E-mail,Germany,39955.71,41676.88,10967.6,3917.0,2.8,10.64,28988.11,8.98875
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,E-mail,Belgium,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,E-mail,Switzerland,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,E-mail,Austria,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,E-mail,Italy,41099.28,44517.76,11715.2,4184.0,2.8,10.64,29384.08,6.84333333
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,E-mail,Spain,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Fax,Canada,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Fax,Mexico,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Fax,Brazil,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Fax,Japan,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Fax,Korea,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Fax,China,62342.26,64967.84,17096.8,6106.0,2.8,10.64,45245.46,10.21
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Fax,Singapore,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Fax,Australia,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Fax,Netherlands,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Fax,Sweden,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Fax,Finland,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Fax,Denmark,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Fax,France,11683,11991.28,3155.6,1127.0,2.8,10.64,8527.4,10.375
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Fax,Germany,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Fax,Belgium,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Fax,Switzerland,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Fax,Austria,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Fax,Italy,,,,,,,,
2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Fax,Spain,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Telephone,Canada,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Telephone,Mexico,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Telephone,Brazil,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Telephone,Japan,10033.66,11235.84,2956.8,1056.0,2.8,10.64,7076.86,5.215
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Telephone,Korea,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Telephone,China,36939.78,38495.52,10130.4,3618.0,2.8,10.64,26809.38,10.21
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Telephone,Singapore,10283.98,10491.04,2760.8,986.0,2.8,10.64,7523.18,10.43
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Telephone,Australia,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Telephone,Netherlands,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Telephone,Sweden,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Telephone,Finland,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Telephone,Denmark,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Telephone,France,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Telephone,Germany,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Telephone,Belgium,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Telephone,Switzerland,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Telephone,Austria,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Telephone,Italy,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Telephone,Spain,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,Canada,187139.46,193786.32,50996.4,18213.0,2.8,10.64,136143.06,9.25851852
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,Mexico,110676.88,117252.8,30856.0,11020.0,2.8,10.64,79820.88,7.96384615
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,Brazil,74829.65,78576.4,20678.0,7385.0,2.8,10.64,54151.65,7.835625
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,Japan,150025.53,157237.92,41378.4,14778.0,2.8,10.64,108647.13,8.256
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,Korea,118264.32,124636.96,32799.2,11714.0,2.8,10.64,85465.12,7.32352941
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,China,110095.19,114475.76,30125.2,10759.0,2.8,10.64,79969.99,9.14888889
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,Singapore,91075.11,96100.48,25289.6,9032.0,2.8,10.64,65785.51,7.42642857
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,Australia,72206.89,75129.04,19770.8,7061.0,2.8,10.64,52436.09,7.8225
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,Netherlands,115274.61,122094,32130.0,11475.0,2.8,10.64,83144.61,7.60466667
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,Sweden,42570.22,45486,11970.0,4275.0,2.8,10.64,30600.22,6.88
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,Finland,130181.38,136990,36050.0,12875.0,2.8,10.64,94131.38,7.774375
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,Denmark,31464.47,33473.44,8808.8,3146.0,2.8,10.64,22655.67,8.256
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,France,133653.04,138607.28,36475.6,13027.0,2.8,10.64,97177.44,8.11064516
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,Germany,118719.96,123626.16,32533.2,11619.0,2.8,10.64,86186.76,8.00115385
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,Belgium,69272.28,72383.92,19048.4,6803.0,2.8,10.64,50223.88,7.38705882
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,Switzerland,33003.92,33952.24,8934.8,3191.0,2.8,10.64,24069.12,8.92285714
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,Austria,79007.25,82619.6,21742.0,7765.0,2.8,10.64,57265.25,8.344
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,Italy,119951.53,125307.28,32975.6,11777.0,2.8,10.64,86975.93,8.13214286
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,Spain,114286.84,120870.4,31808.0,11360.0,2.8,10.64,82478.84,8.14
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,Canada,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,Mexico,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,Brazil,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,Japan,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,Korea,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,China,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,Singapore,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,Australia,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,Netherlands,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,Sweden,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,Finland,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,Denmark,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,France,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,Germany,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,Belgium,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,Switzerland,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,Austria,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,Italy,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,Spain,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Mail,Canada,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Mail,Mexico,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Mail,Brazil,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Mail,Japan,0,904.4,238.0,85.0,2.8,10.64,-238.0,0.0
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Mail,Korea,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Mail,China,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Mail,Singapore,11248.8,11597.6,3052.0,1090.0,2.8,10.64,8196.8,10.32
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Mail,Australia,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Mail,Netherlands,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Mail,Sweden,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Mail,Finland,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Mail,Denmark,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Mail,France,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Mail,Germany,4484.9,5234.88,1377.6,492.0,2.8,10.64,3107.3,5.215
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Mail,Belgium,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Mail,Switzerland,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Mail,Austria,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Mail,Italy,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Mail,Spain,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,E-mail,Canada,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,E-mail,Mexico,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,E-mail,Brazil,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,E-mail,Japan,0,255.36,67.2,24.0,2.8,10.64,-67.2,0.0
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,E-mail,Korea,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,E-mail,China,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,E-mail,Singapore,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,E-mail,Australia,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,E-mail,Netherlands,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,E-mail,Sweden,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,E-mail,Finland,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,E-mail,Denmark,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,E-mail,France,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,E-mail,Germany,15952.32,16970.8,4466.0,1595.0,2.8,10.64,11486.32,6.32
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,E-mail,Belgium,,,,,,,,
2006,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,E-mail,Switzerland,6643.91,6777.68,1783.6,637.0,2.8,10.64,4860.31,10.43
